year,female,earnings,male
1994,0,10.57563,1
1994,1,31.72688,0
1994,1,12.22072,0
1994,1,9.400556,0
1994,0,22.66205,1
1994,0,7.402938,1
1994,1,11.96556,0
1994,1,12.77888,0
1994,1,15.2289,0
1994,1,16.49798,0
1994,0,9.729576,1
1994,1,11.42167,0
1994,0,23.07409,1
1994,1,14.10083,0
1994,0,28.20167,1
1994,1,18.50735,0
1994,1,16.45097,0
1994,0,25.3815,1
1994,0,26.43906,1
1994,0,18.50735,1
1994,1,13.74831,0
1994,1,15.86344,0
1994,1,12.69075,0
1994,1,28.55419,0
1994,1,14.45335,0
1994,0,21.15125,1
1994,0,13.21953,1
1994,1,8.989282,0
1994,0,12.05621,1
1994,1,14.80588,0
1994,0,29.08297,1
1994,1,13.00802,0
1994,0,22.73759,1
1994,1,38.60103,0
1994,0,19.74117,1
1994,0,22.20881,1
1994,1,11.63319,0
1994,0,26.22755,1
1994,0,12.29059,1
1994,1,17.97856,0
1994,0,9.253673,1
1994,0,11.10441,1
1994,0,12.22072,1
1994,1,15.86344,0
1994,0,15.86344,1
1994,1,9.064822,0
1994,0,6.043214,1
1994,1,4.494641,0
1994,1,16.921,0
1994,0,14.80588,1
1994,0,25.20172,1
1994,1,10.40641,0
1994,1,25.91028,0
1994,0,19.19883,1
1994,1,13.21953,0
1994,0,28.84262,1
1994,0,14.80588,1
1994,0,9.518063,1
1994,1,19.03613,0
1994,1,17.81158,0
1994,0,19.03613,1
1994,0,17.50742,1
1994,1,14.80588,0
1994,0,15.86344,1
1994,1,14.17134,0
1994,0,30.56356,1
1994,0,18.09607,1
1994,1,21.15125,0
1994,0,11.63319,1
1994,1,11.4976,0
1994,1,13.21953,0
1994,0,23.50139,1
1994,1,25.91028,0
1994,0,37.54347,1
1994,1,7.931719,0
1994,1,15.30683,0
1994,0,16.49798,1
1994,0,15.7673,1
1994,0,25.85153,1
1994,0,9.614204,1
1994,0,12.69075,1
1994,1,13.4898,0
1994,1,8.724892,0
1994,0,50.23422,1
1994,0,16.921,1
1994,1,14.0127,0
1994,1,9.782454,0
1994,0,21.9973,1
1994,1,17.76705,0
1994,0,23.79516,1
1994,0,12.16197,1
1994,1,13.48392,0
1994,0,30.66931,1
1994,0,25.85153,1
1994,1,18.33108,0
1994,0,9.782454,1
1994,1,8.4605,0
1994,0,10.98238,1
1994,0,20.09369,1
1994,1,9.359428,0
1994,0,19.56491,1
1994,1,13.95983,0
1994,0,10.1526,1
1994,0,21.15125,1
1994,0,10.57563,1
1994,1,5.450149,0
1994,1,13.64785,0
1994,0,42.30251,1
1994,0,6.367373,1
1994,0,11.89758,1
1994,0,21.15125,1
1994,1,10.99865,0
1994,0,15.51092,1
1994,1,13.74831,0
1994,1,10.72368,0
1994,0,12.53335,1
1994,0,41.83247,1
1994,0,27.49663,1
1994,1,25.718,0
1994,0,15.86344,1
1994,0,18.19008,1
1994,0,17.18539,1
1994,1,10.25836,0
1994,1,15.51092,0
1994,1,25.85153,0
1994,0,15.86344,1
1994,0,12.69075,1
1994,1,10.04684,0
1994,1,20.09369,0
1994,1,14.064,0
1994,0,23.07409,1
1994,0,21.68003,1
1994,1,13.21953,0
1994,1,8.4605,0
1994,1,10.04684,0
1994,0,8.4605,1
1994,0,11.10441,1
1994,0,16.921,1
1994,1,11.53705,0
1994,0,23.07409,1
1994,0,27.49663,1
1994,1,37.01469,0
1994,0,12.42636,1
1994,1,20.09369,0
1994,1,34.37078,0
1994,0,13.48392,1
1994,1,14.38285,0
1994,0,13.74831,1
1994,0,22.20881,1
1994,0,25.85153,1
1994,0,31.72688,1
1994,1,14.80588,0
1994,0,18.50735,1
1994,1,12.69075,0
1994,0,31.72688,1
1994,0,17.70802,1
1994,1,20.3052,0
1994,0,14.80588,1
1994,0,15.86344,1
1994,0,8.930529,1
1994,1,14.80588,0
1994,0,24.53545,1
1994,0,30.08178,1
1994,0,13.74831,1
1994,0,6.345376,1
1994,0,18.50735,1
1994,0,26.35615,1
1994,1,14.27709,0
1994,0,19.74117,1
1994,1,18.19008,0
1994,1,31.72688,0
1994,1,15.86344,0
1994,0,10.27634,1
1994,1,6.345376,0
1994,1,25.85153,0
1994,0,22.30496,1
1994,1,9.536394,0
1994,0,19.67489,1
1994,0,26.22755,1
1994,1,16.49798,0
1994,0,19.56491,1
1994,1,5.499325,0
1994,0,19.56491,1
1994,0,18.50735,1
1994,0,12.69075,1
1994,0,14.99816,1
1994,1,21.15125,0
1994,0,27.49663,1
1994,1,8.85308,0
1994,1,10.57563,0
1994,1,11.65434,0
1994,0,11.63319,1
1994,0,6.345376,1
1994,0,10.1526,1
1994,1,8.883526,0
1994,0,8.672013,1
1994,0,19.74117,1
1994,0,16.39222,1
1994,0,21.94442,1
1994,0,7.206408,1
1994,1,7.850209,0
1994,0,6.070056,1
1994,1,19.22841,0
1994,0,16.39222,1
1994,1,12.53212,0
1994,1,14.80588,0
1994,0,21.99942,1
1994,1,9.518063,0
1994,0,17.76705,1
1994,0,20.44621,1
1994,1,14.80588,0
1994,0,42.77253,1
1994,1,14.10083,0
1994,1,16.61884,0
1994,0,17.23263,1
1994,0,29.61175,1
1994,0,15.86344,1
1994,0,4.104444,1
1994,1,8.4605,0
1994,1,6.949697,0
1994,0,14.10083,1
1994,0,29.96427,1
1994,1,7.58357,0
1994,1,15.86344,0
1994,0,29.08297,1
1994,0,14.38285,1
1994,0,24.12955,1
1994,0,19.56491,1
1994,1,13.48392,0
1994,0,21.15125,1
1994,1,12.43694,0
1994,0,13.63081,1
1994,0,13.83292,1
1994,0,3.953763,1
1994,0,5.792189,1
1994,0,22.42033,1
1994,0,20.3052,1
1994,1,24.59448,0
1994,0,14.80588,1
1994,1,8.4605,0
1994,0,4.976765,1
1994,0,15.07027,1
1994,1,14.27709,0
1994,0,4.996137,1
1994,1,11.63319,0
1994,0,14.80588,1
1994,0,11.98571,1
1994,0,19.67489,1
1994,0,12.69075,1
1994,1,13.21953,0
1994,0,8.652784,1
1994,0,29.88764,1
1994,1,7.050417,0
1994,0,21.9973,1
1994,0,18.50735,1
1994,0,15.2289,1
1994,0,16.56848,1
1994,0,19.03613,1
1994,0,17.41453,1
1994,0,14.52696,1
1994,0,18.50735,1
1994,0,3.415927,1
1994,0,21.15125,1
1994,1,8.989282,0
1994,1,20.89744,0
1994,0,6.345376,1
1994,1,11.63319,0
1994,1,16.921,0
1994,0,10.59766,1
1994,1,9.998773,0
1994,1,5.734339,0
1994,0,16.921,1
1994,1,14.27709,0
1994,0,14.29825,1
1994,0,12.51449,1
1994,0,14.27709,1
1994,1,6.859865,0
1994,0,14.80588,1
1994,0,16.45097,1
1994,1,25.3815,0
1994,0,11.7507,1
1994,1,12.69075,0
1994,0,32.6883,1
1994,0,11.28067,1
1994,0,15.65193,1
1994,0,17.44978,1
1994,0,11.15728,1
1994,0,13.66696,1
1994,1,11.63319,0
1994,0,27.49663,1
1994,1,14.27709,0
1994,0,17.97856,1
1994,0,23.26638,1
1994,0,7.484289,1
1994,1,6.345376,0
1994,0,7.660718,1
1994,1,16.28646,0
1994,1,8.037476,0
1994,1,10.57563,0
1994,1,11.39817,0
1994,0,6.345376,1
1994,0,30.66931,1
1994,0,30.66931,1
1994,1,12.69075,0
1994,0,12.81061,1
1994,0,15.02131,1
1994,1,12.29628,0
1994,0,11.98571,1
1994,1,9.518063,0
1994,1,10.20548,0
1994,0,17.34403,1
1994,0,10.57563,1
1994,0,4.985652,1
1994,1,24.11242,0
1994,0,9.623819,1
1994,0,10.57563,1
1994,1,24.32394,0
1994,1,8.248988,0
1994,1,17.97856,0
1994,0,15.86344,1
1994,0,15.86344,1
1994,1,28.55419,0
1994,0,8.883526,1
1994,0,6.697896,1
1994,0,4.985652,1
1994,1,12.16197,0
1994,1,10.57563,0
1994,0,23.50139,1
1994,0,14.80588,1
1994,1,7.251858,0
1994,0,4.484065,1
1994,1,10.57563,0
1994,0,15.07027,1
1994,0,19.56491,1
1994,1,26.43906,0
1994,0,13.45989,1
1994,1,8.4605,0
1994,0,10.04684,1
1994,0,17.76705,1
1994,1,10.1526,0
1994,1,17.97856,0
1994,0,18.33108,1
1994,0,7.050417,1
1994,1,8.845068,0
1994,0,6.110361,1
1994,1,12.42636,0
1994,1,11.7774,0
1994,1,16.45097,0
1994,0,26.43906,1
1994,0,7.978252,1
1994,0,11.78427,1
1994,0,12.86188,1
1994,0,16.07495,1
1994,1,10.57563,0
1994,0,19.03613,1
1994,0,7.825963,1
1994,0,10.57563,1
1994,0,20.68122,1
1994,0,27.49663,1
1994,1,17.03851,0
1994,0,15.38273,1
1994,0,23.26638,1
1994,0,9.178132,1
1994,1,12.43694,0
1994,0,10.32551,1
1994,1,10.57563,0
1994,0,9.229636,1
1994,0,25.91028,1
1994,0,3.928089,1
1994,1,13.63081,0
1994,1,7.931719,0
1994,0,9.033347,1
1994,0,11.7507,1
1994,1,11.10441,0
1994,1,12.33823,0
1994,1,4.949393,0
1994,0,16.39222,1
1994,1,10.57563,0
1994,0,12.94457,1
1994,0,14.92902,1
1994,0,14.96874,1
1994,0,10.04684,1
1994,1,7.402938,0
1994,1,12.69075,0
1994,1,11.63319,0
1994,1,7.402938,0
1994,1,8.883526,0
1994,0,15.86344,1
1994,0,11.63319,1
1994,1,13.74831,0
1994,1,14.27709,0
1994,1,13.64785,0
1994,0,16.45097,1
1994,1,12.22072,0
1994,0,16.07495,1
1994,1,13.9153,0
1994,0,8.090353,1
1994,0,5.202906,1
1994,0,18.63324,1
1994,0,8.554505,1
1994,1,12.31585,0
1994,0,9.614204,1
1994,1,12.69075,0
1994,0,17.30557,1
1994,0,14.07193,1
1994,1,10.57563,0
1994,1,10.04684,0
1994,0,13.95983,1
1994,1,10.76791,0
1994,0,4.555654,1
1994,1,11.63319,0
1994,1,25.22287,0
1994,0,13.95983,1
1994,1,12.16197,0
1994,0,15.33466,1
1994,0,11.63319,1
1994,0,23.10367,1
1994,1,8.724892,0
1994,1,15.98095,0
1994,1,12.69075,0
1994,0,7.127972,1
1994,0,9.348853,1
1994,1,16.921,0
1994,1,9.518063,0
1994,0,13.81335,1
1994,0,17.97856,1
1994,1,18.21358,0
1994,1,13.48392,0
1994,1,7.289046,0
1994,0,14.38285,1
1994,1,10.31123,0
1994,0,28.20167,1
1994,1,17.18539,0
1994,1,8.56122,0
1994,0,7.050417,1
1994,1,7.050417,0
1994,0,40.18737,1
1994,1,11.31346,0
1994,0,14.80588,1
1994,1,16.921,0
1994,1,10.1526,0
1994,1,6.110361,0
1994,0,12.69075,1
1994,0,17.18539,1
1994,1,6.496456,0
1994,0,13.16078,1
1994,0,8.989282,1
1994,1,6.345376,0
1994,1,9.917586,0
1994,1,8.720823,0
1994,0,9.729576,1
1994,1,15.86344,0
1994,0,12.87467,1
1994,0,10.90464,1
1994,0,11.21016,1
1994,1,9.518063,0
1994,0,7.990473,1
1994,0,9.518063,1
1994,1,10.81064,0
1994,1,12.16197,0
1994,1,8.989282,0
1994,0,13.74831,1
1994,1,10.01901,0
1994,0,17.94096,1
1994,1,6.345376,0
1994,1,18.29583,0
1994,0,8.4605,1
1994,1,7.200426,0
1994,0,9.81418,1
1994,1,14.17134,0
1994,0,19.30052,1
1994,1,23.26638,0
1994,0,25.3815,1
1994,0,21.76816,1
1994,1,6.345376,0
1994,0,25.85153,1
1994,0,17.94096,1
1994,0,23.09717,1
1994,0,14.80588,1
1994,0,7.050417,1
1994,0,18.80111,1
1994,1,10.57563,0
1994,0,23.50139,1
1994,0,6.345376,1
1994,0,19.27114,1
1994,1,11.89758,0
1994,0,19.56491,1
1994,0,18.50735,1
1994,0,14.61359,1
1994,0,7.931719,1
1994,0,8.4605,1
1994,1,12.16197,0
1994,0,9.998773,1
1994,0,39.6586,1
1994,1,11.13224,0
1994,0,15.86344,1
1994,0,14.80588,1
1994,1,12.16197,0
1994,1,4.23025,0
1994,0,11.10441,1
1994,1,10.04684,0
1994,0,10.80064,1
1994,0,14.0127,1
1994,1,9.774522,0
1994,1,7.251858,0
1994,1,7.636659,0
1994,0,12.69075,1
1994,0,21.15125,1
1994,0,11.7507,1
1994,1,28.95707,0
1994,0,12.69075,1
1994,0,21.15125,1
1994,1,18.50735,0
1994,1,9.200794,0
1994,1,12.16197,0
1994,0,15.86344,1
1994,0,12.33823,1
1994,0,13.21953,1
1994,1,11.63319,0
1994,1,12.69075,0
1994,0,11.28067,1
1994,0,11.10441,1
1994,0,12.08643,1
1994,0,26.43906,1
1994,1,18.50735,0
1994,1,9.967527,0
1994,1,16.49798,0
1994,0,16.65099,1
1994,1,8.19611,0
1994,1,10.04684,0
1994,0,13.34156,1
1994,1,35.42835,0
1994,0,15.71236,1
1994,1,14.80588,0
1994,1,7.931719,0
1994,0,30.76546,1
1994,1,13.52799,0
1994,0,12.80207,1
1994,1,14.80588,0
1994,0,26.43906,1
1994,0,9.090002,1
1994,0,17.92568,1
1994,1,18.3339,0
1994,0,32.78444,1
1994,1,20.71289,0
1994,1,8.883526,0
1994,0,16.921,1
1994,1,22.20881,0
1994,1,18.39239,0
1994,0,14.10083,1
1994,1,10.99865,0
1994,1,22.20881,0
1994,1,15.02852,0
1994,0,27.0736,1
1994,1,16.921,0
1994,1,15.07027,0
1994,0,12.1038,1
1994,0,20.09369,1
1994,0,23.09717,1
1994,0,15.86344,1
1994,0,18.50735,1
1994,0,19.56491,1
1994,0,10.41699,1
1994,0,23.07409,1
1994,0,32.25566,1
1994,1,23.79516,0
1994,1,34.31203,0
1994,0,31.96189,1
1994,1,12.66643,0
1994,0,13.83609,1
1994,1,17.43709,0
1994,1,38.96283,0
1994,1,13.21953,0
1994,0,15.38273,1
1994,0,15.86344,1
1994,1,19.03613,0
1994,1,7.598587,0
1994,0,26.43906,1
1994,0,12.22072,1
1994,0,12.69075,1
1994,1,14.38285,0
1994,0,23.26638,1
1994,1,14.59701,0
1994,1,18.9248,0
1994,1,19.03613,0
1994,0,17.44978,1
1994,1,11.45693,0
1994,1,23.79516,0
1994,1,22.73759,0
1994,1,12.16197,0
1994,1,6.345376,0
1994,1,7.931719,0
1994,1,15.98095,0
1994,0,16.0397,1
1994,0,12.1038,1
1994,0,11.10441,1
1994,1,12.16197,0
1994,0,16.31668,1
1994,1,13.00802,0
1994,0,28.55419,1
1994,0,21.15125,1
1994,0,15.04089,1
1994,0,15.86344,1
1994,1,12.88904,0
1994,1,28.7657,0
1994,0,10.04684,1
1994,0,14.27709,1
1994,0,24.03551,1
1994,1,8.883526,0
1994,0,12.69075,1
1994,1,35.42835,0
1994,0,27.73164,1
1994,0,20.35808,1
1994,0,22.73759,1
1994,1,21.41564,0
1994,1,15.2289,0
1994,0,26.96784,1
1994,1,25.3815,0
1994,1,13.00802,0
1994,1,11.63319,0
1994,1,27.0736,0
1994,0,21.57428,1
1994,0,27.76102,1
1994,0,12.55485,1
1994,1,22.09131,0
1994,1,6.697896,0
1994,0,30.66931,1
1994,0,21.15125,1
1994,0,14.80588,1
1994,0,30.66931,1
1994,1,22.95988,0
1994,0,14.03053,1
1994,1,19.8293,0
1994,0,7.931719,1
1994,1,13.21953,0
1994,0,29.08297,1
1994,0,22.82992,1
1994,0,14.85088,1
1994,1,25.53258,0
1994,0,10.86849,1
1994,0,9.729576,1
1994,0,13.21953,1
1994,1,22.30496,0
1994,0,33.39671,1
1994,1,23.26638,0
1994,1,19.03613,0
1994,1,16.921,0
1994,0,17.76705,1
1994,0,13.47874,1
1994,1,25.3815,0
1994,1,15.33466,0
1994,1,12.16197,0
1994,0,22.82009,1
1994,0,31.1981,1
1994,1,15.03948,0
1994,0,13.40989,1
1994,1,13.74831,0
1994,0,21.15125,1
1994,1,25.18006,0
1994,1,20.72823,0
1994,1,14.80588,0
1994,0,12.33823,1
1994,0,41.36245,1
1994,0,10.81064,1
1994,1,14.80588,0
1994,0,17.84637,1
1994,1,15.86344,0
1994,0,27.26161,1
1994,1,16.921,0
1994,1,13.14808,0
1994,0,12.22072,1
1994,0,8.4605,1
1994,0,12.44051,1
1994,1,21.15125,0
1994,0,9.111308,1
1994,0,19.03613,1
1994,1,26.32156,0
1994,1,16.69836,0
1994,0,18.24295,1
1994,1,12.09852,0
1994,0,18.50735,1
1994,0,20.09369,1
1994,1,21.15125,0
1994,0,13.74831,1
1994,1,11.63319,0
1994,1,13.21953,0
1994,0,31.72688,1
1994,1,37.01469,0
1994,1,11.65434,0
1994,0,25.3815,1
1994,1,14.57086,0
1994,0,15.51092,1
1994,1,13.11378,0
1994,0,7.050417,1
1994,0,11.16786,1
1994,1,17.09867,0
1994,0,11.04095,1
1994,1,21.15125,0
1994,0,14.48401,1
1994,0,7.402938,1
1994,0,26.43906,1
1994,0,29.08297,1
1994,1,8.989282,0
1994,1,5.865947,0
1994,0,21.15125,1
1994,1,6.204367,0
1994,0,11.8447,1
1994,0,23.26638,1
1994,1,13.19309,0
1994,0,17.39103,1
1994,0,11.63319,1
1994,1,10.81064,0
1994,0,12.69075,1
1994,1,15.86344,0
1994,0,10.04684,1
1994,1,12.69075,0
1994,0,14.27709,1
1994,0,5.052601,1
1994,0,11.04565,1
1994,1,21.15125,0
1994,0,23.26638,1
1994,1,13.03374,0
1994,0,13.39579,1
1994,0,12.69075,1
1994,1,4.236173,0
1994,0,8.255727,1
1994,1,19.03613,0
1994,0,9.064822,1
1994,1,6.874156,0
1994,1,7.332434,0
1994,0,20.14405,1
1994,1,35.25208,0
1994,0,23.50139,1
1994,1,4.272072,0
1994,1,12.69075,0
1994,1,26.43906,0
1994,0,27.60238,1
1994,1,9.892969,0
1994,0,26.43906,1
1994,1,13.21953,0
1994,1,12.16197,0
1994,0,29.08297,1
1994,0,26.43906,1
1994,0,29.08297,1
1994,1,19.56491,0
1994,1,15.58513,0
1994,1,16.45097,0
1994,0,23.26638,1
1994,1,11.8447,0
1994,0,27.49663,1
1994,0,4.547519,1
1994,0,7.931719,1
1994,0,9.498835,1
1994,1,10.71311,0
1994,0,20.76668,1
1994,1,13.21953,0
1994,0,14.80588,1
1994,0,18.50735,1
1994,0,22.56133,1
1994,1,14.96858,0
1994,1,30.30895,0
1994,1,10.04684,0
1994,0,11.63319,1
1994,1,6.239619,0
1994,1,11.63319,0
1994,1,13.74831,0
1994,1,11.26304,0
1994,0,10.47491,1
1994,0,11.53705,1
1994,0,9.400556,1
1994,1,12.16197,0
1994,1,10.1526,0
1994,0,21.15125,1
1994,0,27.49663,1
1994,0,21.15125,1
1994,1,21.15125,0
1994,1,19.03613,0
1994,1,14.63402,0
1994,0,24.74696,1
1994,0,12.33823,1
1994,1,5.816594,0
1994,0,16.07495,1
1994,0,21.15125,1
1994,0,15.86344,1
1994,1,11.7507,0
1994,1,13.21953,0
1994,0,14.10083,1
1994,1,25.3815,0
1994,0,21.15125,1
1994,1,14.27709,0
1994,0,13.21953,1
1994,1,10.81064,0
1994,0,10.34061,1
1994,0,7.691364,1
1994,1,9.833476,0
1994,1,31.72688,0
1994,0,20.17445,1
1994,1,17.6174,0
1994,1,15.33466,0
1994,1,12.94072,0
1994,0,18.50735,1
1994,0,14.80588,1
1994,0,8.248988,1
1994,0,10.1526,1
1994,0,21.51593,1
1994,1,27.19447,0
1994,0,11.54858,1
1994,0,22.73759,1
1994,1,9.212544,0
1994,1,17.25278,0
1994,1,13.21953,0
1994,0,7.990473,1
1994,1,14.80588,0
1994,1,12.69075,0
1994,0,14.27709,1
1994,0,13.21953,1
1994,0,8.47831,1
1994,1,8.474892,0
1994,0,5.372418,1
1994,1,3.150655,0
1994,1,11.10441,0
1994,1,12.50568,0
1994,0,5.383955,1
1994,0,8.4605,1
1994,0,13.74831,1
1994,1,8.461709,0
1994,0,23.26638,1
1994,0,8.19611,1
1994,1,10.57563,0
1994,1,8.4605,0
1994,1,12.16197,0
1994,1,10.20548,0
1994,0,13.74831,1
1994,0,23.26638,1
1994,0,6.345376,1
1994,0,13.74831,1
1994,1,13.74831,0
1994,0,7.999019,1
1994,0,18.50735,1
1994,0,28.59649,1
1994,1,7.919028,0
1994,0,27.49663,1
1994,0,21.15125,1
1994,0,10.29732,1
1994,1,11.21016,0
1994,0,21.54294,1
1994,0,10.04684,1
1994,0,14.80588,1
1994,1,9.400556,0
1994,0,10.57563,1
1994,1,29.08297,0
1994,0,10.27346,1
1994,0,19.03613,1
1994,1,7.667328,0
1994,0,5.372418,1
1994,1,8.989282,0
1994,0,17.86106,1
1994,1,18.80111,0
1994,0,10.99865,1
1994,0,23.26638,1
1994,1,11.63319,0
1994,1,7.050417,0
1994,0,18.50735,1
1994,1,15.07027,0
1994,1,6.874156,0
1994,0,14.64317,1
1994,1,8.135097,0
1994,1,11.63319,0
1994,1,10.66196,0
1994,0,15.33466,1
1994,0,21.92039,1
1994,0,12.3831,1
1994,1,10.04684,0
1994,1,8.883526,0
1994,1,8.276576,0
1994,0,26.43906,1
1994,0,29.08297,1
1994,1,12.69075,0
1994,0,28.61077,1
1994,0,14.27709,1
1994,1,5.381818,0
1994,0,14.12904,1
1994,0,13.5368,1
1994,1,11.63319,0
1994,0,25.68366,1
1994,1,9.870584,0
1994,0,20.44621,1
1994,0,24.85272,1
1994,0,10.57563,1
1994,1,10.72368,0
1994,0,21.76816,1
1994,1,14.27709,0
1994,1,21.15125,0
1994,1,21.15125,0
1994,1,10.57563,0
1994,1,23.3777,0
1994,0,19.03613,1
1994,0,17.97856,1
1994,1,14.59436,0
1994,1,6.345376,0
1994,0,21.15125,1
1994,1,16.921,0
1994,0,13.95983,1
1994,0,12.90658,1
1994,1,12.69075,0
1994,0,10.34061,1
1994,1,14.84818,0
1994,1,30.55181,0
1994,1,28.55419,0
1994,0,14.10083,1
1994,1,10.57563,0
1994,0,10.57563,1
1994,1,26.65058,0
1994,0,21.50377,1
1994,0,15.33466,1
1994,1,7.251858,0
1994,0,39.6586,1
1994,0,11.89758,1
1994,1,8.883526,0
1994,1,17.44978,0
1994,0,14.35641,1
1994,1,14.91163,0
1994,1,26.43906,0
1994,1,17.52532,0
1994,1,10.57563,0
1994,1,23.50139,0
1994,0,16.39222,1
1994,1,13.46774,0
1994,0,19.67066,1
1994,0,21.15125,1
1994,1,13.74831,0
1994,1,31.49186,0
1994,0,12.80207,1
1994,0,16.0397,1
1994,0,17.44978,1
1994,0,23.79516,1
1994,1,24.32394,0
1994,0,13.07532,1
1994,0,6.609766,1
1994,1,23.87447,0
1994,1,13.74831,0
1994,1,20.54693,0
1994,1,13.21953,0
1994,1,5.287813,0
1994,1,29.08297,0
1994,0,29.08297,1
1994,0,21.15125,1
1994,0,12.22072,1
1994,1,13.74831,0
1994,1,19.99755,0
1994,0,27.49663,1
1994,1,26.09634,0
1994,0,10.25836,1
1994,1,7.138547,0
1994,1,12.42636,0
1994,1,15.86344,0
1994,0,11.10441,1
1994,0,10.57563,1
1994,0,20.30837,1
1994,0,15.98858,1
1994,1,11.8447,0
1994,1,8.82684,0
1994,1,19.8293,0
1994,1,12.69075,0
1994,1,13.21953,0
1994,0,26.43906,1
1994,0,9.669144,1
1994,0,16.15187,1
1994,1,14.80588,0
1994,0,10.57563,1
1994,1,7.050417,0
1994,0,17.44978,1
1994,0,18.50735,1
1994,0,8.592695,1
1994,0,29.08297,1
1994,1,30.43982,0
1994,0,9.518063,1
1994,1,22.42033,0
1994,0,16.39222,1
1994,1,13.63081,0
1994,0,14.27709,1
1994,0,19.03613,1
1994,0,14.39823,1
1994,1,29.00743,0
1994,0,11.63319,1
1994,1,10.16887,0
1994,0,21.15125,1
1994,1,21.15178,0
1994,1,21.15125,0
1994,1,34.37078,0
1994,1,15.33466,0
1994,0,15.33466,1
1994,1,11.63319,0
1994,0,18.50735,1
1994,0,14.80588,1
1994,1,9.694323,0
1994,0,10.57563,1
1994,0,26.43906,1
1994,1,8.4605,0
1994,0,14.80588,1
1994,0,26.91978,1
1994,1,11.8357,0
1994,0,13.39579,1
1994,1,12.37348,0
1994,1,16.921,0
1994,1,27.38611,0
1994,1,10.04684,0
1994,0,14.47191,1
1994,0,8.19611,1
1994,0,15.33466,1
1994,1,5.499325,0
1994,0,8.771423,1
1994,1,4.23025,0
1994,0,5.837746,1
1994,0,13.74831,1
1994,1,12.16197,0
1994,0,11.50628,1
1994,0,19.03613,1
1994,1,12.60614,0
1994,0,21.32391,1
1994,0,28.20167,1
1994,1,11.42167,0
1994,0,10.99865,1
1994,0,8.19611,1
1994,0,11.7507,1
1994,1,10.57563,0
1994,0,13.21953,1
1994,0,11.78427,1
1994,1,13.21953,0
1994,1,10.57563,0
1994,0,16.39222,1
1994,0,26.22755,1
1994,1,29.08297,0
1994,0,23.26638,1
1994,1,16.45097,0
1994,0,12.69075,1
1994,0,7.637952,1
1994,0,15.86344,1
1994,1,21.68003,0
1994,1,6.080985,0
1994,1,11.10441,0
1994,0,9.998773,1
1994,0,19.99755,1
1994,1,10.01901,0
1994,0,17.62604,1
1994,0,21.15125,1
1994,0,14.80588,1
1994,0,13.39579,1
1994,1,8.037476,0
1994,0,12.37348,1
1994,1,9.623819,0
1994,0,14.54149,1
1994,1,12.16197,0
1994,1,12.24546,0
1994,1,13.32417,0
1994,0,8.989282,1
1994,0,2.53815,1
1994,1,9.30655,0
1994,0,13.74831,1
1994,1,13.63081,0
1994,1,10.57563,0
1994,1,8.4605,0
1994,0,19.03613,1
1994,0,13.9153,1
1994,1,15.02852,0
1994,0,35.69274,1
1994,1,11.63319,0
1994,1,7.931719,0
1994,1,15.86344,0
1994,0,7.61445,1
1994,0,14.66487,1
1994,1,7.61445,0
1994,0,13.19838,1
1994,1,13.21953,0
1994,1,7.990473,0
1994,0,8.116178,1
1994,1,12.16197,0
1994,0,15.51092,1
1994,0,20.09369,1
1994,1,10.04684,0
1994,0,9.987448,1
1994,1,17.59784,0
1994,0,11.94139,1
1994,1,16.921,0
1994,0,19.38865,1
1994,0,10.57563,1
1994,0,9.998773,1
1994,1,11.10441,0
1994,1,9.518063,0
1994,1,9.073887,0
1994,1,29.08297,0
1994,1,10.1526,0
1994,1,18.6131,0
1994,0,6.345376,1
1994,0,8.813021,1
1994,1,9.892969,0
1994,0,30.49715,1
1994,1,13.21953,0
1994,0,11.63319,1
1994,0,14.58707,1
1994,0,8.090353,1
1994,1,4.23025,0
1994,0,12.88303,1
1994,1,11.63319,0
1994,0,21.68003,1
1994,0,24.99693,1
1994,0,23.79516,1
1994,0,11.39524,1
1994,0,29.08297,1
1994,1,10.57563,0
1994,1,9.43663,0
1994,1,9.253673,0
1994,1,10.57563,0
1994,1,12.59003,0
1994,0,10.01901,1
1994,1,6.609766,0
1994,1,16.49798,0
1994,1,9.073887,0
1994,0,24.3747,1
1994,0,27.49663,1
1994,1,8.537414,0
1994,1,8.19611,0
1994,1,12.69075,0
1994,1,12.69075,0
1994,0,13.74831,1
1994,0,10.57563,1
1994,1,7.402938,0
1994,0,10.04684,1
1994,0,14.27709,1
1994,0,21.68003,1
1994,0,9.729576,1
1994,1,12.69075,0
1994,1,10.57563,0
1994,1,24.85272,0
1994,0,10.99865,1
1994,0,14.80588,1
1994,0,15.33466,1
1994,0,8.989282,1
1994,1,11.76538,0
1994,0,14.80588,1
1994,0,16.49798,1
1994,0,17.44978,1
1994,0,14.10083,1
1994,1,12.16197,0
1994,1,13.6214,0
1994,1,7.210654,0
1994,1,5.741054,0
1994,0,19.99755,1
1994,0,13.21953,1
1994,1,11.7507,0
1994,0,10.04684,1
1994,0,17.18539,1
1994,0,5.531866,1
1994,0,6.874156,1
1994,1,10.04684,0
1994,1,14.27709,0
1994,1,16.18124,0
1994,0,10.57563,1
1994,0,15.86344,1
1994,1,12.69075,0
1994,0,11.05153,1
1994,0,23.26638,1
1994,0,21.85629,1
1994,1,11.63319,0
1994,1,9.941088,0
1994,0,23.50139,1
1994,0,5.464073,1
